game_year,game_date,game_pk,game_type,away_team,home_team,away_id,home_id,away_score,home_score,is_complete,url
2022,2022-04-04,707023,S,pirates,orioles,22,3,9,3,True,www.mlb.com/gameday/pirates-vs-orioles/2022/04/04/707023/final/
2022,2022-04-04,707008,S,white-sox,cubs,9,5,9,15,True,www.mlb.com/gameday/white-sox-vs-cubs/2022/04/04/707008/final/
2022,2022-04-04,706986,S,royals,reds,12,6,6,10,True,www.mlb.com/gameday/royals-vs-reds/2022/04/04/706986/final/
2022,2022-04-04,706969,S,brewers,rockies,16,8,8,7,True,www.mlb.com/gameday/brewers-vs-rockies/2022/04/04/706969/final/
2022,2022-04-04,706957,S,blue-jays,tigers,29,10,2,4,True,www.mlb.com/gameday/blue-jays-vs-tigers/2022/04/04/706957/final/
2022,2022-04-04,706951,S,mets,astros,18,11,3,3,True,www.mlb.com/gameday/mets-vs-astros/2022/04/04/706951/final/
2022,2022-04-04,706928,S,angels,dodgers,13,14,10,4,True,www.mlb.com/gameday/angels-vs-dodgers/2022/04/04/706928/final/
2022,2022-04-04,706898,S,red-sox,twins,4,17,0,2,True,www.mlb.com/gameday/red-sox-vs-twins/2022/04/04/706898/final/
2022,2022-04-04,706884,S,phillies,yankees,21,19,2,5,True,www.mlb.com/gameday/phillies-vs-yankees/2022/04/04/706884/final/
2022,2022-04-04,706874,S,giants,athletics,25,20,5,3,True,www.mlb.com/gameday/giants-vs-athletics/2022/04/04/706874/final/
2022,2022-04-04,706827,S,d-backs,mariners,2,24,3,6,True,www.mlb.com/gameday/d-backs-vs-mariners/2022/04/04/706827/final/
2022,2022-04-04,706823,S,nationals,cardinals,30,26,3,4,True,www.mlb.com/gameday/nationals-vs-cardinals/2022/04/04/706823/final/
2022,2022-04-04,706812,S,braves,rays,1,27,8,2,True,www.mlb.com/gameday/braves-vs-rays/2022/04/04/706812/final/
2022,2022-04-04,706803,S,padres,rangers,23,28,11,5,True,www.mlb.com/gameday/padres-vs-rangers/2022/04/04/706803/final/
2022,2022-04-05,707033,S,rays,braves,27,1,0,1,True,www.mlb.com/gameday/rays-vs-braves/2022/04/05/707033/final/
2022,2022-04-05,707044,S,guardians,d-backs,7,2,1,3,True,www.mlb.com/gameday/guardians-vs-d-backs/2022/04/05/707044/final/
2022,2022-04-05,707010,S,twins,red-sox,17,4,6,10,True,www.mlb.com/gameday/twins-vs-red-sox/2022/04/05/707010/final/
2022,2022-04-05,706987,S,mariners,reds,24,6,9,12,True,www.mlb.com/gameday/mariners-vs-reds/2022/04/05/706987/final/
2022,2022-04-05,706966,S,guardians,rockies,7,8,3,10,True,www.mlb.com/gameday/guardians-vs-rockies/2022/04/05/706966/final/
2022,2022-04-05,706921,S,angels,dodgers,13,14,0,5,True,www.mlb.com/gameday/angels-vs-dodgers/2022/04/05/706921/final/
2022,2022-04-05,706919,S,cardinals,marlins,26,15,7,0,True,www.mlb.com/gameday/cardinals-vs-marlins/2022/04/05/706919/final/
2022,2022-04-05,706908,S,royals,brewers,12,16,4,5,True,www.mlb.com/gameday/royals-vs-brewers/2022/04/05/706908/final/
2022,2022-04-05,706883,S,tigers,yankees,10,19,5,3,True,www.mlb.com/gameday/tigers-vs-yankees/2022/04/05/706883/final/
2022,2022-04-05,706862,S,pirates,phillies,22,21,1,5,True,www.mlb.com/gameday/pirates-vs-phillies/2022/04/05/706862/final/
2022,2022-04-05,706843,S,white-sox,padres,9,23,9,6,True,www.mlb.com/gameday/white-sox-vs-padres/2022/04/05/706843/final/
2022,2022-04-05,706834,S,athletics,giants,20,25,7,7,True,www.mlb.com/gameday/athletics-vs-giants/2022/04/05/706834/final/
2022,2022-04-05,706805,S,cubs,rangers,5,28,5,11,True,www.mlb.com/gameday/cubs-vs-rangers/2022/04/05/706805/final/
2022,2022-04-05,706790,S,orioles,blue-jays,3,29,1,2,True,www.mlb.com/gameday/orioles-vs-blue-jays/2022/04/05/706790/final/
2022,2022-04-05,706787,S,mets,nationals,18,30,0,14,True,www.mlb.com/gameday/mets-vs-nationals/2022/04/05/706787/final/
2022,2022-04-06,706810,S,phillies,rays,21,27,9,2,True,www.mlb.com/gameday/phillies-vs-rays/2022/04/06/706810/final/
2022,2022-04-07,661577,R,reds,braves,6,1,6,3,True,www.mlb.com/gameday/reds-vs-braves/2022/04/07/661577/final/
2022,2022-04-07,663418,R,padres,d-backs,23,2,2,4,True,www.mlb.com/gameday/padres-vs-d-backs/2022/04/07/663418/final/
2022,2022-04-07,663178,R,brewers,cubs,16,5,4,5,True,www.mlb.com/gameday/brewers-vs-cubs/2022/04/07/663178/final/
2022,2022-04-07,662766,R,guardians,royals,7,12,1,3,True,www.mlb.com/gameday/guardians-vs-royals/2022/04/07/662766/final/
2022,2022-04-07,661042,R,astros,angels,11,13,3,1,True,www.mlb.com/gameday/astros-vs-angels/2022/04/07/661042/final/
2022,2022-04-07,662021,R,pirates,cardinals,22,26,0,9,True,www.mlb.com/gameday/pirates-vs-cardinals/2022/04/07/662021/final/
2022,2022-04-07,662571,R,mets,nationals,18,30,5,1,True,www.mlb.com/gameday/mets-vs-nationals/2022/04/07/662571/final/
2022,2022-04-08,661576,R,reds,braves,6,1,6,7,True,www.mlb.com/gameday/reds-vs-braves/2022/04/08/661576/final/
2022,2022-04-08,663417,R,padres,d-backs,23,2,3,0,True,www.mlb.com/gameday/padres-vs-d-backs/2022/04/08/663417/final/
2022,2022-04-08,662933,R,dodgers,rockies,14,8,5,3,True,www.mlb.com/gameday/dodgers-vs-rockies/2022/04/08/662933/final/
2022,2022-04-08,662888,R,white-sox,tigers,9,10,4,5,True,www.mlb.com/gameday/white-sox-vs-tigers/2022/04/08/662888/final/
2022,2022-04-08,661041,R,astros,angels,11,13,13,6,True,www.mlb.com/gameday/astros-vs-angels/2022/04/08/661041/final/
2022,2022-04-08,661750,R,mariners,twins,24,17,2,1,True,www.mlb.com/gameday/mariners-vs-twins/2022/04/08/661750/final/
2022,2022-04-08,661333,R,red-sox,yankees,4,19,5,6,True,www.mlb.com/gameday/red-sox-vs-yankees/2022/04/08/661333/final/
2022,2022-04-08,661131,R,athletics,phillies,20,21,5,9,True,www.mlb.com/gameday/athletics-vs-phillies/2022/04/08/661131/final/
2022,2022-04-08,662124,R,marlins,giants,15,25,5,6,True,www.mlb.com/gameday/marlins-vs-giants/2022/04/08/662124/final/
2022,2022-04-08,661918,R,orioles,rays,3,27,1,2,True,www.mlb.com/gameday/orioles-vs-rays/2022/04/08/661918/final/
2022,2022-04-08,661782,R,rangers,blue-jays,28,29,8,10,True,www.mlb.com/gameday/rangers-vs-blue-jays/2022/04/08/661782/final/
2022,2022-04-08,662559,R,mets,nationals,18,30,7,3,True,www.mlb.com/gameday/mets-vs-nationals/2022/04/08/662559/final/
2022,2022-04-09,661575,R,reds,braves,6,1,1,2,True,www.mlb.com/gameday/reds-vs-braves/2022/04/09/661575/final/
2022,2022-04-09,663404,R,padres,d-backs,23,2,5,2,True,www.mlb.com/gameday/padres-vs-d-backs/2022/04/09/663404/final/
2022,2022-04-09,663205,R,brewers,cubs,16,5,0,9,True,www.mlb.com/gameday/brewers-vs-cubs/2022/04/09/663205/final/
2022,2022-04-09,662931,R,dodgers,rockies,14,8,2,3,True,www.mlb.com/gameday/dodgers-vs-rockies/2022/04/09/662931/final/
2022,2022-04-09,662864,R,white-sox,tigers,9,10,5,2,True,www.mlb.com/gameday/white-sox-vs-tigers/2022/04/09/662864/final/
2022,2022-04-09,662765,R,guardians,royals,7,12,0,1,True,www.mlb.com/gameday/guardians-vs-royals/2022/04/09/662765/final/
2022,2022-04-09,661040,R,astros,angels,11,13,0,2,True,www.mlb.com/gameday/astros-vs-angels/2022/04/09/661040/final/
2022,2022-04-09,661756,R,mariners,twins,24,17,4,3,True,www.mlb.com/gameday/mariners-vs-twins/2022/04/09/661756/final/
2022,2022-04-09,661332,R,red-sox,yankees,4,19,2,4,True,www.mlb.com/gameday/red-sox-vs-yankees/2022/04/09/661332/final/
2022,2022-04-09,661130,R,athletics,phillies,20,21,2,4,True,www.mlb.com/gameday/athletics-vs-phillies/2022/04/09/661130/final/
2022,2022-04-09,662123,R,marlins,giants,15,25,2,1,True,www.mlb.com/gameday/marlins-vs-giants/2022/04/09/662123/final/
2022,2022-04-09,662020,R,pirates,cardinals,22,26,2,6,True,www.mlb.com/gameday/pirates-vs-cardinals/2022/04/09/662020/final/
2022,2022-04-09,661917,R,orioles,rays,3,27,3,5,True,www.mlb.com/gameday/orioles-vs-rays/2022/04/09/661917/final/
2022,2022-04-09,661803,R,rangers,blue-jays,28,29,3,4,True,www.mlb.com/gameday/rangers-vs-blue-jays/2022/04/09/661803/final/
2022,2022-04-09,662588,R,mets,nationals,18,30,5,0,True,www.mlb.com/gameday/mets-vs-nationals/2022/04/09/662588/final/
2022,2022-04-10,661573,R,reds,braves,6,1,6,3,True,www.mlb.com/gameday/reds-vs-braves/2022/04/10/661573/final/
2022,2022-04-10,663395,R,padres,d-backs,23,2,10,5,True,www.mlb.com/gameday/padres-vs-d-backs/2022/04/10/663395/final/
2022,2022-04-10,663204,R,brewers,cubs,16,5,5,4,True,www.mlb.com/gameday/brewers-vs-cubs/2022/04/10/663204/final/
2022,2022-04-10,662934,R,dodgers,rockies,14,8,4,9,True,www.mlb.com/gameday/dodgers-vs-rockies/2022/04/10/662934/final/
2022,2022-04-10,662887,R,white-sox,tigers,9,10,10,1,True,www.mlb.com/gameday/white-sox-vs-tigers/2022/04/10/662887/final/
2022,2022-04-10,662755,R,guardians,royals,7,12,17,3,True,www.mlb.com/gameday/guardians-vs-royals/2022/04/10/662755/final/
2022,2022-04-10,661039,R,astros,angels,11,13,4,1,True,www.mlb.com/gameday/astros-vs-angels/2022/04/10/661039/final/
2022,2022-04-10,661738,R,mariners,twins,24,17,4,10,True,www.mlb.com/gameday/mariners-vs-twins/2022/04/10/661738/final/
2022,2022-04-10,661316,R,red-sox,yankees,4,19,4,3,True,www.mlb.com/gameday/red-sox-vs-yankees/2022/04/10/661316/final/
2022,2022-04-10,661129,R,athletics,phillies,20,21,4,1,True,www.mlb.com/gameday/athletics-vs-phillies/2022/04/10/661129/final/
2022,2022-04-10,662122,R,marlins,giants,15,25,2,3,True,www.mlb.com/gameday/marlins-vs-giants/2022/04/10/662122/final/
2022,2022-04-10,662019,R,pirates,cardinals,22,26,9,4,True,www.mlb.com/gameday/pirates-vs-cardinals/2022/04/10/662019/final/
2022,2022-04-10,661916,R,orioles,rays,3,27,0,8,True,www.mlb.com/gameday/orioles-vs-rays/2022/04/10/661916/final/
2022,2022-04-10,661802,R,rangers,blue-jays,28,29,12,6,True,www.mlb.com/gameday/rangers-vs-blue-jays/2022/04/10/661802/final/
2022,2022-04-10,662570,R,mets,nationals,18,30,2,4,True,www.mlb.com/gameday/mets-vs-nationals/2022/04/10/662570/final/
2022,2022-04-11,661572,R,nationals,braves,30,1,11,2,True,www.mlb.com/gameday/nationals-vs-braves/2022/04/11/661572/final/
2022,2022-04-11,663403,R,brewers,orioles,16,3,0,2,True,www.mlb.com/gameday/brewers-vs-orioles/2022/04/11/663403/final/
2022,2022-04-11,662863,R,red-sox,tigers,4,10,1,3,True,www.mlb.com/gameday/red-sox-vs-tigers/2022/04/11/662863/final/
2022,2022-04-11,662754,R,guardians,royals,7,12,10,7,True,www.mlb.com/gameday/guardians-vs-royals/2022/04/11/662754/final/
2022,2022-04-11,661036,R,marlins,angels,15,13,2,6,True,www.mlb.com/gameday/marlins-vs-angels/2022/04/11/661036/final/
2022,2022-04-11,661754,R,mariners,twins,24,17,0,4,True,www.mlb.com/gameday/mariners-vs-twins/2022/04/11/661754/final/
2022,2022-04-11,661315,R,blue-jays,yankees,29,19,3,0,True,www.mlb.com/gameday/blue-jays-vs-yankees/2022/04/11/661315/final/
2022,2022-04-11,661637,R,mets,phillies,18,21,4,5,True,www.mlb.com/gameday/mets-vs-phillies/2022/04/11/661637/final/
2022,2022-04-11,662116,R,padres,giants,23,25,4,2,True,www.mlb.com/gameday/padres-vs-giants/2022/04/11/662116/final/
2022,2022-04-11,661915,R,athletics,rays,20,27,13,2,True,www.mlb.com/gameday/athletics-vs-rays/2022/04/11/661915/final/
2022,2022-04-11,662042,R,rockies,rangers,8,28,6,4,True,www.mlb.com/gameday/rockies-vs-rangers/2022/04/11/662042/final/
2022,2022-04-12,661571,R,nationals,braves,30,1,4,16,True,www.mlb.com/gameday/nationals-vs-braves/2022/04/12/661571/final/
2022,2022-04-12,663411,R,astros,d-backs,11,2,2,1,True,www.mlb.com/gameday/astros-vs-d-backs/2022/04/12/663411/final/
2022,2022-04-12,663295,R,brewers,orioles,16,3,5,4,True,www.mlb.com/gameday/brewers-vs-orioles/2022/04/12/663295/final/
2022,2022-04-12,663088,R,guardians,reds,7,6,10,5,True,www.mlb.com/gameday/guardians-vs-reds/2022/04/12/663088/final/
2022,2022-04-12,661538,R,mariners,white-sox,24,9,2,3,True,www.mlb.com/gameday/mariners-vs-white-sox/2022/04/12/661538/final/
2022,2022-04-12,662862,R,red-sox,tigers,4,10,5,3,True,www.mlb.com/gameday/red-sox-vs-tigers/2022/04/12/662862/final/
2022,2022-04-12,661038,R,marlins,angels,15,13,3,4,True,www.mlb.com/gameday/marlins-vs-angels/2022/04/12/661038/final/
2022,2022-04-12,661753,R,dodgers,twins,14,17,7,2,True,www.mlb.com/gameday/dodgers-vs-twins/2022/04/12/661753/final/
2022,2022-04-12,661314,R,blue-jays,yankees,29,19,0,4,True,www.mlb.com/gameday/blue-jays-vs-yankees/2022/04/12/661314/final/
2022,2022-04-12,661636,R,mets,phillies,18,21,2,0,True,www.mlb.com/gameday/mets-vs-phillies/2022/04/12/661636/final/
2022,2022-04-12,662318,R,cubs,pirates,5,22,2,1,True,www.mlb.com/gameday/cubs-vs-pirates/2022/04/12/662318/final/
2022,2022-04-12,662104,R,padres,giants,23,25,2,13,True,www.mlb.com/gameday/padres-vs-giants/2022/04/12/662104/final/
2022,2022-04-12,662017,R,royals,cardinals,12,26,5,6,True,www.mlb.com/gameday/royals-vs-cardinals/2022/04/12/662017/final/
2022,2022-04-12,661944,R,athletics,rays,20,27,8,9,True,www.mlb.com/gameday/athletics-vs-rays/2022/04/12/661944/final/
2022,2022-04-12,661995,R,rockies,rangers,8,28,4,1,True,www.mlb.com/gameday/rockies-vs-rangers/2022/04/12/661995/final/
2022,2022-04-13,661570,R,nationals,braves,30,1,3,1,True,www.mlb.com/gameday/nationals-vs-braves/2022/04/13/661570/final/
2022,2022-04-13,663341,R,astros,d-backs,11,2,2,3,True,www.mlb.com/gameday/astros-vs-d-backs/2022/04/13/663341/final/
2022,2022-04-13,663433,R,brewers,orioles,16,3,4,2,True,www.mlb.com/gameday/brewers-vs-orioles/2022/04/13/663433/final/
2022,2022-04-13,663117,R,guardians,reds,7,6,7,3,True,www.mlb.com/gameday/guardians-vs-reds/2022/04/13/663117/final/
2022,2022-04-13,661530,R,mariners,white-sox,24,9,4,6,True,www.mlb.com/gameday/mariners-vs-white-sox/2022/04/13/661530/final/
2022,2022-04-13,662885,R,red-sox,tigers,4,10,9,7,True,www.mlb.com/gameday/red-sox-vs-tigers/2022/04/13/662885/final/
2022,2022-04-13,661734,R,dodgers,twins,14,17,7,0,True,www.mlb.com/gameday/dodgers-vs-twins/2022/04/13/661734/final/
2022,2022-04-13,661313,R,blue-jays,yankees,29,19,6,4,True,www.mlb.com/gameday/blue-jays-vs-yankees/2022/04/13/661313/final/
2022,2022-04-13,661643,R,mets,phillies,18,21,9,6,True,www.mlb.com/gameday/mets-vs-phillies/2022/04/13/661643/final/
2022,2022-04-13,662317,R,cubs,pirates,5,22,2,6,True,www.mlb.com/gameday/cubs-vs-pirates/2022/04/13/662317/final/
2022,2022-04-13,662115,R,padres,giants,23,25,1,2,True,www.mlb.com/gameday/padres-vs-giants/2022/04/13/662115/final/
2022,2022-04-13,661943,R,athletics,rays,20,27,4,2,True,www.mlb.com/gameday/athletics-vs-rays/2022/04/13/661943/final/
2022,2022-04-14,662950,R,cubs,rockies,5,8,5,2,True,www.mlb.com/gameday/cubs-vs-rockies/2022/04/14/662950/final/
2022,2022-04-14,661529,R,mariners,white-sox,24,9,5,1,True,www.mlb.com/gameday/mariners-vs-white-sox/2022/04/14/661529/final/
2022,2022-04-14,662702,R,tigers,royals,10,12,4,2,True,www.mlb.com/gameday/tigers-vs-royals/2022/04/14/662702/final/
2022,2022-04-14,662627,R,reds,dodgers,6,14,3,9,True,www.mlb.com/gameday/reds-vs-dodgers/2022/04/14/662627/final/
2022,2022-04-14,661418,R,phillies,marlins,21,15,3,4,True,www.mlb.com/gameday/phillies-vs-marlins/2022/04/14/661418/final/
2022,2022-04-14,661292,R,cardinals,brewers,26,16,1,5,True,www.mlb.com/gameday/cardinals-vs-brewers/2022/04/14/661292/final/
2022,2022-04-14,661312,R,blue-jays,yankees,29,19,0,3,True,www.mlb.com/gameday/blue-jays-vs-yankees/2022/04/14/661312/final/
2022,2022-04-14,662307,R,nationals,pirates,30,22,4,9,True,www.mlb.com/gameday/nationals-vs-pirates/2022/04/14/662307/final/
2022,2022-04-14,662237,R,braves,padres,1,23,1,12,True,www.mlb.com/gameday/braves-vs-padres/2022/04/14/662237/final/
2022,2022-04-14,661942,R,athletics,rays,20,27,6,3,True,www.mlb.com/gameday/athletics-vs-rays/2022/04/14/661942/final/
2022,2022-04-14,661993,R,angels,rangers,13,28,5,10,True,www.mlb.com/gameday/angels-vs-rangers/2022/04/14/661993/final/
2022,2022-04-15,663357,R,yankees,orioles,19,3,1,2,True,www.mlb.com/gameday/yankees-vs-orioles/2022/04/15/663357/final/
2022,2022-04-15,663265,R,twins,red-sox,17,4,8,4,True,www.mlb.com/gameday/twins-vs-red-sox/2022/04/15/663265/final/
2022,2022-04-15,663136,R,giants,guardians,25,7,4,1,True,www.mlb.com/gameday/giants-vs-guardians/2022/04/15/663136/final/
2022,2022-04-15,662960,R,cubs,rockies,5,8,5,6,True,www.mlb.com/gameday/cubs-vs-rockies/2022/04/15/662960/final/
2022,2022-04-15,661528,R,rays,white-sox,27,9,2,3,True,www.mlb.com/gameday/rays-vs-white-sox/2022/04/15/661528/final/
2022,2022-04-15,662701,R,tigers,royals,10,12,2,1,True,www.mlb.com/gameday/tigers-vs-royals/2022/04/15/662701/final/
2022,2022-04-15,662620,R,reds,dodgers,6,14,1,3,True,www.mlb.com/gameday/reds-vs-dodgers/2022/04/15/662620/final/
2022,2022-04-15,661417,R,phillies,marlins,21,15,1,7,True,www.mlb.com/gameday/phillies-vs-marlins/2022/04/15/661417/final/
2022,2022-04-15,661267,R,cardinals,brewers,26,16,10,1,True,www.mlb.com/gameday/cardinals-vs-brewers/2022/04/15/661267/final/
2022,2022-04-15,662485,R,d-backs,mets,2,18,3,10,True,www.mlb.com/gameday/d-backs-vs-mets/2022/04/15/662485/final/
2022,2022-04-15,662291,R,nationals,pirates,30,22,7,2,True,www.mlb.com/gameday/nationals-vs-pirates/2022/04/15/662291/final/
2022,2022-04-15,662236,R,braves,padres,1,23,5,2,True,www.mlb.com/gameday/braves-vs-padres/2022/04/15/662236/final/
2022,2022-04-15,662192,R,astros,mariners,11,24,1,11,True,www.mlb.com/gameday/astros-vs-mariners/2022/04/15/662192/final/
2022,2022-04-15,662014,R,angels,rangers,13,28,9,6,True,www.mlb.com/gameday/angels-vs-rangers/2022/04/15/662014/final/
2022,2022-04-15,661792,R,athletics,blue-jays,20,29,1,4,True,www.mlb.com/gameday/athletics-vs-blue-jays/2022/04/15/661792/final/
2022,2022-04-16,663266,R,yankees,orioles,19,3,5,2,True,www.mlb.com/gameday/yankees-vs-orioles/2022/04/16/663266/final/
2022,2022-04-16,663238,R,twins,red-sox,17,4,0,4,True,www.mlb.com/gameday/twins-vs-red-sox/2022/04/16/663238/final/
2022,2022-04-16,663076,R,giants,guardians,25,7,4,2,True,www.mlb.com/gameday/giants-vs-guardians/2022/04/16/663076/final/
2022,2022-04-16,662966,R,cubs,rockies,5,8,6,9,True,www.mlb.com/gameday/cubs-vs-rockies/2022/04/16/662966/final/
2022,2022-04-16,661527,R,rays,white-sox,27,9,2,3,True,www.mlb.com/gameday/rays-vs-white-sox/2022/04/16/661527/final/
2022,2022-04-16,662798,R,tigers,royals,10,12,1,3,True,www.mlb.com/gameday/tigers-vs-royals/2022/04/16/662798/final/
2022,2022-04-16,662619,R,reds,dodgers,6,14,2,5,True,www.mlb.com/gameday/reds-vs-dodgers/2022/04/16/662619/final/
2022,2022-04-16,661416,R,phillies,marlins,21,15,10,3,True,www.mlb.com/gameday/phillies-vs-marlins/2022/04/16/661416/final/
2022,2022-04-16,661335,R,cardinals,brewers,26,16,2,1,True,www.mlb.com/gameday/cardinals-vs-brewers/2022/04/16/661335/final/
2022,2022-04-16,662626,R,d-backs,mets,2,18,3,2,True,www.mlb.com/gameday/d-backs-vs-mets/2022/04/16/662626/final/
2022,2022-04-16,662290,R,nationals,pirates,30,22,4,6,True,www.mlb.com/gameday/nationals-vs-pirates/2022/04/16/662290/final/
2022,2022-04-16,662235,R,braves,padres,1,23,5,2,True,www.mlb.com/gameday/braves-vs-padres/2022/04/16/662235/final/
2022,2022-04-16,662206,R,astros,mariners,11,24,4,0,True,www.mlb.com/gameday/astros-vs-mariners/2022/04/16/662206/final/
2022,2022-04-16,661981,R,angels,rangers,13,28,7,2,True,www.mlb.com/gameday/angels-vs-rangers/2022/04/16/661981/final/
2022,2022-04-16,661759,R,athletics,blue-jays,20,29,7,5,True,www.mlb.com/gameday/athletics-vs-blue-jays/2022/04/16/661759/final/
2022,2022-04-17,663365,R,yankees,orioles,19,3,0,5,True,www.mlb.com/gameday/yankees-vs-orioles/2022/04/17/663365/final/
2022,2022-04-17,663308,R,twins,red-sox,17,4,1,8,True,www.mlb.com/gameday/twins-vs-red-sox/2022/04/17/663308/final/
2022,2022-04-17,663132,R,giants,guardians,25,7,8,1,True,www.mlb.com/gameday/giants-vs-guardians/2022/04/17/663132/final/
2022,2022-04-17,662930,R,cubs,rockies,5,8,6,4,True,www.mlb.com/gameday/cubs-vs-rockies/2022/04/17/662930/final/
2022,2022-04-17,661462,R,rays,white-sox,27,9,9,3,True,www.mlb.com/gameday/rays-vs-white-sox/2022/04/17/661462/final/
2022,2022-04-17,662618,R,reds,dodgers,6,14,1,9,True,www.mlb.com/gameday/reds-vs-dodgers/2022/04/17/662618/final/
2022,2022-04-17,661415,R,phillies,marlins,21,15,3,11,True,www.mlb.com/gameday/phillies-vs-marlins/2022/04/17/661415/final/
2022,2022-04-17,661226,R,cardinals,brewers,26,16,5,6,True,www.mlb.com/gameday/cardinals-vs-brewers/2022/04/17/661226/final/
2022,2022-04-17,662625,R,d-backs,mets,2,18,0,5,True,www.mlb.com/gameday/d-backs-vs-mets/2022/04/17/662625/final/
2022,2022-04-17,662294,R,nationals,pirates,30,22,3,5,True,www.mlb.com/gameday/nationals-vs-pirates/2022/04/17/662294/final/
2022,2022-04-17,662234,R,braves,padres,1,23,1,2,True,www.mlb.com/gameday/braves-vs-padres/2022/04/17/662234/final/
2022,2022-04-17,662174,R,astros,mariners,11,24,2,7,True,www.mlb.com/gameday/astros-vs-mariners/2022/04/17/662174/final/
2022,2022-04-17,662038,R,angels,rangers,13,28,8,3,True,www.mlb.com/gameday/angels-vs-rangers/2022/04/17/662038/final/
2022,2022-04-17,661804,R,athletics,blue-jays,20,29,3,4,True,www.mlb.com/gameday/athletics-vs-blue-jays/2022/04/17/661804/final/
2022,2022-04-18,663236,R,twins,red-sox,17,4,8,3,True,www.mlb.com/gameday/twins-vs-red-sox/2022/04/18/663236/final/
2022,2022-04-18,663197,R,rays,cubs,27,5,2,4,True,www.mlb.com/gameday/rays-vs-cubs/2022/04/18/663197/final/
2022,2022-04-18,662929,R,phillies,rockies,21,8,1,4,True,www.mlb.com/gameday/phillies-vs-rockies/2022/04/18/662929/final/
2022,2022-04-18,662928,R,angels,astros,13,11,3,8,True,www.mlb.com/gameday/angels-vs-astros/2022/04/18/662928/final/
2022,2022-04-18,662617,R,braves,dodgers,1,14,4,7,True,www.mlb.com/gameday/braves-vs-dodgers/2022/04/18/662617/final/
2022,2022-04-18,661242,R,pirates,brewers,22,16,1,6,True,www.mlb.com/gameday/pirates-vs-brewers/2022/04/18/661242/final/
2022,2022-04-18,662407,R,orioles,athletics,3,20,1,5,True,www.mlb.com/gameday/orioles-vs-athletics/2022/04/18/662407/final/
2022,2022-04-18,662233,R,reds,padres,6,23,1,4,True,www.mlb.com/gameday/reds-vs-padres/2022/04/18/662233/final/
2022,2022-04-19,663249,R,blue-jays,red-sox,29,4,1,2,True,www.mlb.com/gameday/blue-jays-vs-red-sox/2022/04/19/663249/final/
2022,2022-04-19,663196,R,rays,cubs,27,5,6,5,True,www.mlb.com/gameday/rays-vs-cubs/2022/04/19/663196/final/
2022,2022-04-19,662925,R,phillies,rockies,21,8,5,6,True,www.mlb.com/gameday/phillies-vs-rockies/2022/04/19/662925/final/
2022,2022-04-19,662896,R,yankees,tigers,19,10,4,2,True,www.mlb.com/gameday/yankees-vs-tigers/2022/04/19/662896/final/
2022,2022-04-19,662927,R,angels,astros,13,11,7,2,True,www.mlb.com/gameday/angels-vs-astros/2022/04/19/662927/final/
2022,2022-04-19,662753,R,twins,royals,17,12,3,4,True,www.mlb.com/gameday/twins-vs-royals/2022/04/19/662753/final/
2022,2022-04-19,662717,R,braves,dodgers,1,14,3,1,True,www.mlb.com/gameday/braves-vs-dodgers/2022/04/19/662717/final/
2022,2022-04-19,661405,R,cardinals,marlins,26,15,5,1,True,www.mlb.com/gameday/cardinals-vs-marlins/2022/04/19/661405/final/
2022,2022-04-19,661211,R,pirates,brewers,22,16,2,5,True,www.mlb.com/gameday/pirates-vs-brewers/2022/04/19/661211/final/
2022,2022-04-19,662350,R,giants,mets,25,18,4,5,True,www.mlb.com/gameday/giants-vs-mets/2022/04/19/662350/final/
2022,2022-04-19,662616,R,giants,mets,25,18,1,3,True,www.mlb.com/gameday/giants-vs-mets/2022/04/19/662616/final/
2022,2022-04-19,662406,R,orioles,athletics,3,20,1,2,True,www.mlb.com/gameday/orioles-vs-athletics/2022/04/19/662406/final/
2022,2022-04-19,662232,R,reds,padres,6,23,2,6,True,www.mlb.com/gameday/reds-vs-padres/2022/04/19/662232/final/
2022,2022-04-19,662161,R,rangers,mariners,28,24,2,6,True,www.mlb.com/gameday/rangers-vs-mariners/2022/04/19/662161/final/
2022,2022-04-19,662583,R,d-backs,nationals,2,30,0,1,True,www.mlb.com/gameday/d-backs-vs-nationals/2022/04/19/662583/final/
2022,2022-04-19,662587,R,d-backs,nationals,2,30,1,6,True,www.mlb.com/gameday/d-backs-vs-nationals/2022/04/19/662587/final/
2022,2022-04-20,663247,R,blue-jays,red-sox,29,4,6,1,True,www.mlb.com/gameday/blue-jays-vs-red-sox/2022/04/20/663247/final/
2022,2022-04-20,663146,R,rays,cubs,27,5,8,2,False,www.mlb.com/gameday/rays-vs-cubs/2022/04/20/663146/final/
2022,2022-04-20,663075,R,white-sox,guardians,9,7,1,2,True,www.mlb.com/gameday/white-sox-vs-guardians/2022/04/20/663075/final/
2022,2022-04-20,663094,R,white-sox,guardians,9,7,1,11,True,www.mlb.com/gameday/white-sox-vs-guardians/2022/04/20/663094/final/
2022,2022-04-20,662924,R,phillies,rockies,21,8,9,6,True,www.mlb.com/gameday/phillies-vs-rockies/2022/04/20/662924/final/
2022,2022-04-20,662861,R,yankees,tigers,19,10,5,3,True,www.mlb.com/gameday/yankees-vs-tigers/2022/04/20/662861/final/
2022,2022-04-20,662926,R,angels,astros,13,11,6,0,True,www.mlb.com/gameday/angels-vs-astros/2022/04/20/662926/final/
